日期,窗口,计划购电量_kWh,调整购电量_kWh,净调整_kWh,上调_kWh,下调_kWh,紧急购电量_kWh
2025-06-21,18:00-24:00,16231.6069,17044.3246,812.7177,812.7177,0.0,255.9209
2025-06-22,0:00-6:00,27779.351399999996,27779.351399999996,0.0,0.0,0.0,0.0
2025-06-22,6:00-12:00,3654.4934,4274.7376,620.2442000000001,620.2442000000001,0.0,0.0
2025-06-22,12:00-18:00,13487.524800000001,16215.569300000001,2728.0445,2728.0445,0.0,0.0
2025-06-22,18:00-24:00,24289.425299999995,24759.158399999993,469.7331,469.7331,0.0,0.0
2025-06-23,0:00-6:00,28898.741899999997,28898.741899999997,0.0,0.0,0.0,0.0
2025-06-23,6:00-12:00,4008.6999,4974.872899999999,966.1729999999999,966.1729999999999,0.0,0.0
2025-06-23,12:00-18:00,14183.8677,15800.990600000001,1617.1228999999998,1617.1228999999998,0.0,0.0
2025-06-23,18:00-24:00,24692.602499999994,24890.500899999995,197.89839999999998,197.89839999999998,0.0,0.0
2025-06-24,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-24,6:00-12:00,8542.4607,10201.0193,1658.5585999999998,1658.5585999999998,0.0,0.0
2025-06-24,12:00-18:00,20412.131499999992,20414.743199999994,2.611699999999928,2.611699999999928,0.0,0.0
2025-06-24,18:00-24:00,24880.636899999994,25290.755299999993,410.11840000000007,410.11840000000007,0.0,0.0
2025-06-25,0:00-6:00,28899.955799999996,28899.955799999996,0.0,0.0,0.0,0.0
2025-06-25,6:00-12:00,7463.745,8919.9967,1456.2517,1456.2517,0.0,0.0
2025-06-25,12:00-18:00,13161.361300000002,15824.639000000001,2663.2777,2663.2777,0.0,0.0
2025-06-25,18:00-24:00,24168.471099999995,24459.620999999992,291.14989999999983,291.14989999999983,0.0,0.0
2025-06-26,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-26,6:00-12:00,5468.258000000001,7470.4218,2002.1638000000003,2002.1638000000003,0.0,0.0
2025-06-26,12:00-18:00,11666.397100000002,14963.1722,3296.7751,3296.7751,0.0,0.0
2025-06-26,18:00-24:00,24497.363699999994,24648.682299999993,151.31860000000006,151.31860000000006,0.0,0.0
2025-06-27,0:00-6:00,15180.0349,15180.0349,0.0,0.0,0.0,0.0
2025-06-27,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,12:00-18:00,3928.1989999999996,3928.1989999999996,0.0,0.0,0.0,0.0
2025-06-27,18:00-24:00,16613.5618,16627.2542,13.692399999999964,13.692399999999964,0.0,390.4913
2025-06-28,0:00-6:00,14006.328399999999,14305.5998,299.27139999999997,299.27139999999997,0.0,0.0
2025-06-28,6:00-12:00,0.0,0.0,0.0,0.0,0.0,76.0752
2025-06-28,12:00-18:00,3276.5476,3294.6002000000003,18.052600000000012,18.052600000000012,0.0,0.0
2025-06-28,18:00-24:00,16886.5325,17028.2972,141.76469999999998,141.76469999999998,0.0,162.463
2025-06-29,0:00-6:00,28274.362599999993,28274.362599999993,0.0,0.0,0.0,0.0
2025-06-29,6:00-12:00,4743.9831,5992.1438,1248.1607000000004,1248.1607000000004,0.0,12.6098
2025-06-29,12:00-18:00,11944.2163,16649.2075,4704.9911999999995,4704.9911999999995,0.0,0.0
2025-06-29,18:00-24:00,25023.670699999995,25374.673299999995,351.0025999999999,351.0025999999999,0.0,0.0
2025-06-30,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-30,6:00-12:00,6083.2207,6311.6397,228.41900000000004,228.41900000000004,0.0,464.9855
2025-06-30,12:00-18:00,16862.920800000004,17161.371000000003,298.4502000000001,298.4502000000001,0.0,0.0
2025-06-30,18:00-24:00,25052.103699999992,25174.482799999994,122.37909999999997,122.37909999999997,0.0,0.0
2025-07-01,0:00-6:00,28856.826299999997,29166.665499999996,309.8392,309.8392,0.0,0.0
2025-07-01,6:00-12:00,2507.5284,9937.9968,7430.468399999999,7430.468399999999,0.0,642.3739
2025-07-01,12:00-18:00,10801.158400000002,16330.7472,5529.5887999999995,5529.5887999999995,0.0,0.0
2025-07-01,18:00-24:00,25065.974799999996,28711.561199999993,3645.5864,3645.5864,0.0,0.0
2025-07-02,0:00-6:00,27813.510099999996,29166.665499999996,1353.1554,1353.1554,0.0,0.0
2025-07-02,6:00-12:00,0.0,5621.795300000001,5621.795300000001,5621.795300000001,0.0,1521.8348
2025-07-02,12:00-18:00,10514.9859,14216.729000000001,3701.7431,3701.7431,0.0,0.0
2025-07-02,18:00-24:00,25050.763899999994,28320.78749999999,3270.0236,3270.0236,0.0,0.0
2025-07-03,0:00-6:00,28874.612999999998,29166.665499999996,292.0525,292.0525,0.0,0.0
2025-07-03,6:00-12:00,4107.3192,11504.478500000001,7397.159299999999,7397.159299999999,0.0,323.9663
2025-07-03,12:00-18:00,13801.662500000002,17260.8305,3459.168,3459.168,0.0,0.0
2025-07-03,18:00-24:00,25039.10259999999,28485.082599999994,3445.98,3445.98,0.0,0.0
2025-07-04,0:00-6:00,15560.459900000002,16430.8329,870.373,870.373,0.0,1380.1029882352939
2025-07-04,6:00-12:00,0.0,0.0,0.0,0.0,0.0,1226.7582117647057
2025-07-04,12:00-18:00,2173.9001,3810.3534000000004,1636.4533,1636.4533,0.0,0.0
2025-07-04,18:00-24:00,17228.124099999997,20622.698699999994,3394.5746,3394.5746,0.0,0.0
2025-07-05,0:00-6:00,14831.646999999999,15668.2231,836.5761,836.5761,0.0,392.64043636363635
2025-07-05,6:00-12:00,0.0,0.0,0.0,0.0,0.0,1766.8819636363635
2025-07-05,12:00-18:00,2337.3342000000002,3841.1439,1503.8097,1503.8097,0.0,0.0
2025-07-05,18:00-24:00,17438.779199999997,20737.994599999995,3299.2154,3299.2154,0.0,0.0
2025-07-06,0:00-6:00,27860.653899999998,29166.665499999996,1306.0116,1306.0116,0.0,0.0
2025-07-06,6:00-12:00,0.0,9701.2029,9701.2029,9701.2029,0.0,433.90189999999996
2025-07-06,12:00-18:00,13298.5567,20190.550699999996,6891.9940000000015,6891.9940000000015,0.0,0.0
2025-07-06,18:00-24:00,24894.586499999994,29082.127799999995,4187.5413,4187.5413,0.0,0.0
2025-07-07,0:00-6:00,28333.332199999997,29166.665499999996,833.3333,833.3333,0.0,0.0
2025-07-07,6:00-12:00,520.4197,5630.026200000001,5109.606500000001,5109.606500000001,0.0,1581.0837
2025-07-07,12:00-18:00,12765.3525,16623.1362,3857.7836999999995,3857.7836999999995,0.0,0.0
2025-07-07,18:00-24:00,25084.159199999995,28775.20539999999,3691.0462000000007,3691.0462000000007,0.0,0.0
2025-07-08,0:00-6:00,29088.409399999997,29166.665499999996,78.25610000000006,78.25610000000006,0.0,0.0
2025-07-08,6:00-12:00,4272.4456,6633.0603999999985,2360.6148,2360.6148,0.0,886.684
2025-07-08,12:00-18:00,13966.162,16753.658,2787.496,2787.496,0.0,0.0
2025-07-08,18:00-24:00,26245.488699999994,29174.91709999999,2929.4284000000002,2929.4284000000002,0.0,0.0
2025-07-09,0:00-6:00,28894.501899999996,29166.665499999996,272.1636,272.1636,0.0,0.0
2025-07-09,6:00-12:00,4232.5404,6883.547199999999,2651.0068,2651.0068,0.0,539.1099
2025-07-09,12:00-18:00,14618.093600000002,16193.5179,1575.4243000000001,1575.4243000000001,0.0,0.0
2025-07-09,18:00-24:00,25848.144299999993,28659.855599999995,2811.7113,2811.7113,0.0,0.0
2025-07-10,0:00-6:00,28193.642399999997,29166.665499999996,973.0231,973.0231,0.0,0.0
2025-07-10,6:00-12:00,396.2668,4591.5221,4195.2553,4195.2553,0.0,673.4663
2025-07-10,12:00-18:00,12358.762300000002,14692.3244,2333.5620999999996,2333.5620999999996,0.0,0.0
2025-07-10,18:00-24:00,25917.618499999993,28468.80189999999,2551.1834,2551.1834,0.0,0.0
2025-07-11,0:00-6:00,16663.352600000002,17241.8259,578.4733,578.4733,0.0,0.0
2025-07-11,6:00-12:00,0.0,0.0,0.0,0.0,0.0,1790.6343
2025-07-11,12:00-18:00,3630.2221000000004,3836.3468000000003,206.1247,206.1247,0.0,0.0
2025-07-11,18:00-24:00,18280.388899999998,20603.293799999992,2322.9048999999995,2322.9048999999995,0.0,0.0
2025-07-12,0:00-6:00,15570.507599999997,16198.410099999997,627.9024999999999,627.9024999999999,0.0,0.0
2025-07-12,6:00-12:00,0.0,0.0,0.0,0.0,0.0,1319.8074
2025-07-12,12:00-18:00,2714.6011999999996,4849.4095,2134.8083,2134.8083,0.0,0.0
2025-07-12,18:00-24:00,18275.4521,20675.309499999996,2399.8574,2399.8574,0.0,0.0
2025-07-13,0:00-6:00,28904.4639,29166.665499999996,262.2016,262.2016,0.0,0.0
2025-07-13,6:00-12:00,536.4358,3568.4205,3031.9847000000004,3031.9847000000004,0.0,577.0493
2025-07-13,12:00-18:00,15379.805600000002,15492.138800000002,112.33319999999998,112.33319999999998,0.0,0.0
2025-07-13,18:00-24:00,26773.524299999994,28574.861399999994,1801.3370999999997,1801.3370999999997,0.0,0.0
2025-07-14,0:00-6:00,28882.074899999996,29094.85,212.77509999999995,212.77509999999995,0.0,0.0
2025-07-14,6:00-12:00,1748.0061,4709.457799999999,2961.4516999999996,2961.4516999999996,0.0,734.3751
2025-07-14,12:00-18:00,11503.659399999999,14417.537400000001,2913.878,2913.878,0.0,0.0
2025-07-14,18:00-24:00,25831.324499999995,28593.322999999997,2761.9985,2761.9985,0.0,0.0
2025-07-15,0:00-6:00,28928.4452,28928.4452,0.0,0.0,0.0,0.0
2025-07-15,6:00-12:00,4323.523099999999,5333.7794,1010.2563,1010.2563,0.0,384.1847
2025-07-15,12:00-18:00,14592.9142,14682.5083,89.59410000000003,89.59410000000003,0.0,0.0
2025-07-15,18:00-24:00,27169.705999999995,28594.003299999997,1424.2973,1424.2973,0.0,0.0
2025-07-16,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-16,6:00-12:00,1522.5829999999999,4478.5787,2955.9957000000004,2955.9957000000004,0.0,347.49550000000005
2025-07-16,12:00-18:00,13727.9231,15525.742900000001,1797.8198000000002,1797.8198000000002,0.0,0.0
2025-07-16,18:00-24:00,27518.997799999994,28835.590099999994,1316.5922999999998,1316.5922999999998,0.0,0.0
2025-07-17,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-17,6:00-12:00,2422.6958,5342.599499999999,2919.9037,2919.9037,0.0,708.8354
2025-07-17,12:00-18:00,11762.3247,14705.1997,2942.875,2942.875,0.0,0.0
2025-07-17,18:00-24:00,27046.606699999997,28798.89349999999,1752.2868,1752.2868,0.0,0.0
2025-07-18,0:00-6:00,16883.600400000003,17242.9453,359.34489999999994,359.34489999999994,0.0,0.0
2025-07-18,6:00-12:00,0.0,0.0,0.0,0.0,0.0,379.1408
2025-07-18,12:00-18:00,4603.2218,4820.2798,217.05800000000008,217.05800000000008,0.0,0.0
2025-07-18,18:00-24:00,19114.510999999995,20534.740399999995,1420.2294000000002,1420.2294000000002,0.0,0.0
2025-07-19,0:00-6:00,16174.0641,16456.939000000002,282.8749,282.8749,0.0,0.0
2025-07-19,6:00-12:00,0.0,0.0,0.0,0.0,0.0,680.036
2025-07-19,12:00-18:00,5275.421799999999,5439.639899999999,164.21809999999994,164.21809999999994,0.0,0.0
2025-07-19,18:00-24:00,19138.790299999993,20560.438299999994,1421.6479999999997,1421.6479999999997,0.0,0.0
2025-07-20,0:00-6:00,28937.765399999997,29166.665499999996,228.90009999999995,228.90009999999995,0.0,0.0
2025-07-20,6:00-12:00,5252.3124,6195.515600000001,943.2032000000002,943.2032000000002,0.0,14.1346
2025-07-20,12:00-18:00,14022.8763,16164.272500000001,2141.3962,2141.3962,0.0,0.0
2025-07-20,18:00-24:00,26871.226899999994,28415.724499999997,1544.4976000000001,1544.4976000000001,0.0,0.0
2025-07-21,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-21,6:00-12:00,4633.3787,6278.348,1644.9693,1644.9693,0.0,514.4706
2025-07-21,12:00-18:00,15481.7679,16765.0148,1283.2468999999996,1283.2468999999996,0.0,0.0
2025-07-21,18:00-24:00,27187.341199999995,28576.115899999993,1388.7747,1388.7747,0.0,0.0
2025-07-22,0:00-6:00,28949.990299999998,29166.665499999996,216.67520000000002,216.67520000000002,0.0,0.0
2025-07-22,6:00-12:00,4043.4071,7582.9786,3539.5715,3539.5715,0.0,0.0
2025-07-22,12:00-18:00,14209.183400000002,15843.048600000002,1633.8652000000002,1633.8652000000002,0.0,0.0
2025-07-22,18:00-24:00,28262.675999999996,28737.954199999993,475.27819999999997,475.27819999999997,0.0,0.0
2025-07-23,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-23,6:00-12:00,9052.6633,9052.6633,0.0,0.0,0.0,0.0
2025-07-23,12:00-18:00,19346.9534,19383.576799999995,36.62340000000006,36.62340000000006,0.0,0.0
2025-07-23,18:00-24:00,28338.844699999994,28896.505999999994,557.6613,557.6613,0.0,0.0
2025-07-24,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-24,6:00-12:00,5903.330599999999,5911.707899999999,8.377299999999991,8.377299999999991,0.0,0.0
2025-07-24,12:00-18:00,20795.501999999997,20795.501999999997,0.0,0.0,0.0,0.0
2025-07-24,18:00-24:00,28601.465899999996,29132.920299999994,531.4544,531.4544,0.0,0.0
2025-07-25,0:00-6:00,17124.7848,17378.3514,253.5666,253.5666,0.0,0.0
2025-07-25,6:00-12:00,0.0,0.0,0.0,0.0,0.0,203.5826
2025-07-25,12:00-18:00,3700.6444,3818.2248,117.58040000000005,117.58040000000005,0.0,0.0
2025-07-25,18:00-24:00,19977.541599999997,20292.764099999993,315.22249999999997,315.22249999999997,0.0,0.0
2025-07-26,0:00-6:00,17598.533799999997,17702.4921,103.95829999999998,103.95829999999998,0.0,0.0
2025-07-26,6:00-12:00,0.0,0.0,0.0,0.0,0.0,154.3553
2025-07-26,12:00-18:00,3145.9440000000004,3565.0254999999997,419.0814999999999,419.0814999999999,0.0,0.0
2025-07-26,18:00-24:00,20041.841999999993,20510.710799999993,468.86880000000014,468.86880000000014,0.0,0.0
2025-07-27,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-27,6:00-12:00,7879.7456,8008.419400000001,128.67380000000003,128.67380000000003,0.0,21.6737
2025-07-27,12:00-18:00,12036.9872,14813.528400000001,2776.5411999999997,2776.5411999999997,0.0,0.0
2025-07-27,18:00-24:00,27818.748899999995,28482.128399999994,663.3795000000001,663.3795000000001,0.0,0.0
2025-07-28,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-28,6:00-12:00,6367.436299999999,7685.877299999999,1318.4409999999998,1318.4409999999998,0.0,398.342
2025-07-28,12:00-18:00,16862.2146,17925.552,1063.3374,1063.3374,0.0,0.0
2025-07-28,18:00-24:00,27914.175399999993,28658.793999999994,744.6186,744.6186,0.0,0.0
2025-07-29,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-29,6:00-12:00,7352.8397,10531.843,3179.0033,3179.0033,0.0,0.0
2025-07-29,12:00-18:00,15416.5593,16819.8125,1403.2531999999997,1403.2531999999997,0.0,0.0
2025-07-29,18:00-24:00,29171.458699999996,29189.327299999997,17.868600000000015,17.868600000000015,0.0,0.0
2025-07-30,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-30,6:00-12:00,2667.6043999999997,7642.8042,4975.199799999999,4975.199799999999,0.0,190.42610000000002
2025-07-30,12:00-18:00,12395.0611,16267.331400000003,3872.2703,3872.2703,0.0,0.0
2025-07-30,18:00-24:00,28869.516799999998,29005.141099999993,135.6243,135.6243,0.0,0.0
2025-07-31,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-07-31,6:00-12:00,5571.5374,6122.165099999999,550.6276999999999,550.6276999999999,0.0,596.6049
2025-07-31,12:00-18:00,13729.0334,15945.4034,2216.3700000000003,2216.3700000000003,0.0,0.0
2025-07-31,18:00-24:00,28890.933599999997,28929.075699999994,38.14209999999997,38.14209999999997,0.0,0.0
2025-08-01,0:00-6:00,18502.837700000004,18510.2854,7.447699999999999,7.447699999999999,0.0,0.0
2025-08-01,6:00-12:00,0.0,0.0,0.0,0.0,0.0,52.8033
2025-08-01,12:00-18:00,4475.870199999999,4475.870199999999,0.0,0.0,0.0,0.0
2025-08-01,18:00-24:00,20745.512799999993,20751.80779999999,6.294999999999959,6.294999999999959,0.0,0.0
2025-08-02,0:00-6:00,18070.120600000002,18070.120600000002,0.0,0.0,0.0,0.0
2025-08-02,6:00-12:00,0.0,0.0,0.0,0.0,0.0,25.7117
2025-08-02,12:00-18:00,4949.279399999999,4949.279399999999,0.0,0.0,0.0,0.0
2025-08-02,18:00-24:00,20900.749399999993,20900.749399999993,0.0,0.0,0.0,0.0
2025-08-03,0:00-6:00,28350.435199999996,28359.962399999997,9.527199999999997,9.527199999999997,0.0,0.0
2025-08-03,6:00-12:00,0.0,0.0,0.0,0.0,0.0,358.4554
2025-08-03,12:00-18:00,9861.4215,9861.4215,0.0,0.0,0.0,0.0
2025-08-03,18:00-24:00,28687.114899999993,28700.352899999994,13.238000000000028,13.238000000000028,0.0,0.0
2025-08-04,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-04,6:00-12:00,1514.3076,2027.54,513.2324000000001,513.2324000000001,0.0,107.61269999999999
2025-08-04,12:00-18:00,13434.9987,14106.3357,671.337,671.337,0.0,0.0
2025-08-04,18:00-24:00,29222.450699999994,29222.450699999994,0.0,0.0,0.0,0.0
2025-08-05,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-05,6:00-12:00,1104.3305,2519.8750999999997,1415.5446,1415.5446,0.0,174.8505
2025-08-05,12:00-18:00,11855.677300000001,12890.4539,1034.7766000000001,1034.7766000000001,0.0,0.0
2025-08-05,18:00-24:00,28765.93869999999,28772.27279999999,6.334100000000035,6.334100000000035,0.0,0.0
2025-08-06,0:00-6:00,28958.5483,29037.527299999998,78.97900000000004,78.97900000000004,0.0,0.0
2025-08-06,6:00-12:00,1260.8704,2026.4037999999998,765.5334,765.5334,0.0,501.5525
2025-08-06,12:00-18:00,18824.6975,18824.6975,0.0,0.0,0.0,0.0
2025-08-06,18:00-24:00,29383.081399999995,29383.081399999995,0.0,0.0,0.0,0.0
2025-08-07,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-07,6:00-12:00,7000.3356,7000.3356,0.0,0.0,0.0,0.0
2025-08-07,12:00-18:00,15572.8166,16094.6846,521.8679999999999,521.8679999999999,0.0,0.0
2025-08-07,18:00-24:00,28389.428699999993,28599.910199999995,210.48149999999998,210.48149999999998,0.0,0.0
2025-08-08,0:00-6:00,18343.706299999998,18343.706299999998,0.0,0.0,0.0,0.0
2025-08-08,6:00-12:00,0.0,0.0,0.0,0.0,0.0,4.7767
2025-08-08,12:00-18:00,3457.3188999999998,3457.3188999999998,0.0,0.0,0.0,0.0
2025-08-08,18:00-24:00,20453.736699999994,20459.01659999999,5.279899999999998,5.279899999999998,0.0,0.0
2025-08-09,0:00-6:00,18038.4535,18038.4535,0.0,0.0,0.0,0.0
2025-08-09,6:00-12:00,0.0,0.0,0.0,0.0,0.0,222.4507
2025-08-09,12:00-18:00,3705.0744999999997,3705.0744999999997,0.0,0.0,0.0,0.0
2025-08-09,18:00-24:00,20727.829499999993,20727.829499999993,0.0,0.0,0.0,0.0
2025-08-10,0:00-6:00,28493.157099999997,28958.535799999998,465.37870000000004,465.37870000000004,0.0,0.0
2025-08-10,6:00-12:00,524.3548,634.7148,110.36,110.36,0.0,0.0
2025-08-10,12:00-18:00,14869.017000000002,14869.017000000002,0.0,0.0,0.0,0.0
2025-08-10,18:00-24:00,29109.067699999992,29109.067699999992,0.0,0.0,0.0,0.0
2025-08-11,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-11,6:00-12:00,2827.4664,3353.3964000000005,525.9299999999998,525.9299999999998,0.0,302.7906
2025-08-11,12:00-18:00,11912.396,12795.8471,883.4510999999999,883.4510999999999,0.0,0.0
2025-08-11,18:00-24:00,28578.328499999996,28734.24139999999,155.91290000000004,155.91290000000004,0.0,0.0
2025-08-12,0:00-6:00,28962.259899999997,28962.259899999997,0.0,0.0,0.0,0.0
2025-08-12,6:00-12:00,4836.2688,4836.2688,0.0,0.0,0.0,0.0
2025-08-12,12:00-18:00,15667.845000000001,16173.310700000002,505.46569999999997,505.46569999999997,0.0,0.0
2025-08-12,18:00-24:00,28477.223399999995,28605.266899999995,128.0435,128.0435,0.0,0.0
2025-08-13,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-13,6:00-12:00,1095.4427,3243.1032999999998,2147.6606,2147.6606,0.0,0.0
2025-08-13,12:00-18:00,11933.241300000002,12588.2636,655.0223,655.0223,0.0,0.0
2025-08-13,18:00-24:00,28286.595199999996,28413.260199999993,126.66500000000008,126.66500000000008,0.0,0.0
2025-08-14,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-14,6:00-12:00,1734.4133,3823.875,2089.4617,2089.4617,0.0,251.2439
2025-08-14,12:00-18:00,12376.782700000002,13527.166800000003,1150.3841,1150.3841,0.0,0.0
2025-08-14,18:00-24:00,28846.267399999993,28846.267399999993,0.0,0.0,0.0,0.0
2025-08-15,0:00-6:00,18000.7119,18026.1226,25.41070000000002,25.41070000000002,0.0,0.0
2025-08-15,6:00-12:00,0.0,0.0,0.0,0.0,0.0,208.38859999999997
2025-08-15,12:00-18:00,4551.7836,4551.7836,0.0,0.0,0.0,0.0
2025-08-15,18:00-24:00,20282.233599999992,20282.233599999992,0.0,0.0,0.0,0.0
2025-08-16,0:00-6:00,17185.9903,17259.4223,73.43199999999999,73.43199999999999,0.0,0.0
2025-08-16,6:00-12:00,0.0,0.0,0.0,0.0,0.0,263.1137
2025-08-16,12:00-18:00,6398.6319,6398.6319,0.0,0.0,0.0,0.0
2025-08-16,18:00-24:00,20508.744099999996,20508.744099999996,0.0,0.0,0.0,0.0
2025-08-17,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-17,6:00-12:00,4017.0809999999997,4017.0809999999997,0.0,0.0,0.0,0.0
2025-08-17,12:00-18:00,13313.454700000002,13538.6578,225.20310000000018,225.20310000000018,0.0,0.0
2025-08-17,18:00-24:00,28404.586899999995,28543.500099999994,138.91320000000007,138.91320000000007,0.0,0.0
2025-08-18,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-18,6:00-12:00,1696.3622,2512.9932,816.6310000000001,816.6310000000001,0.0,0.0
2025-08-18,12:00-18:00,12244.885300000002,12392.206100000001,147.3208000000001,147.3208000000001,0.0,0.0
2025-08-18,18:00-24:00,29143.252599999993,29143.252599999993,0.0,0.0,0.0,0.0
2025-08-19,0:00-6:00,28986.021899999996,28986.021899999996,0.0,0.0,0.0,0.0
2025-08-19,6:00-12:00,733.6270999999999,1864.7858999999999,1131.1588000000002,1131.1588000000002,0.0,0.0
2025-08-19,12:00-18:00,13046.6753,13216.526000000002,169.85070000000002,169.85070000000002,0.0,0.0
2025-08-19,18:00-24:00,28451.105299999996,28452.413899999996,1.3085999999999558,1.3085999999999558,0.0,0.0
2025-08-20,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-20,6:00-12:00,7577.1648,8460.5408,883.3759999999997,883.3759999999997,0.0,148.2334
2025-08-20,12:00-18:00,15296.194900000002,15399.466600000002,103.27170000000012,103.27170000000012,0.0,0.0
2025-08-20,18:00-24:00,28261.337299999992,28270.916899999993,9.579599999999914,9.579599999999914,0.0,0.0
2025-08-21,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-21,6:00-12:00,4610.036099999999,4610.036099999999,0.0,0.0,0.0,0.0
2025-08-21,12:00-18:00,13983.701700000001,14010.634900000001,26.933200000000056,26.933200000000056,0.0,0.0
2025-08-21,18:00-24:00,28194.932199999996,28203.145099999994,8.21289999999999,8.21289999999999,0.0,0.0
2025-08-22,0:00-6:00,17675.465699999997,17712.808199999996,37.3425,37.3425,0.0,0.0
2025-08-22,6:00-12:00,0.0,0.0,0.0,0.0,0.0,227.05969999999996
2025-08-22,12:00-18:00,4572.6802,4572.6802,0.0,0.0,0.0,0.0
2025-08-22,18:00-24:00,20004.007199999993,20017.257599999994,13.250400000000013,13.250400000000013,0.0,0.0
2025-08-23,0:00-6:00,18085.190800000004,18085.190800000004,0.0,0.0,0.0,0.0
2025-08-23,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-23,12:00-18:00,3104.6423999999997,3813.8633999999997,709.221,709.221,0.0,0.0
2025-08-23,18:00-24:00,20141.614499999996,20220.054499999995,78.43999999999994,78.43999999999994,0.0,0.0
2025-08-24,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-24,6:00-12:00,182.2636,370.4963,188.2327,188.2327,0.0,240.5976
2025-08-24,12:00-18:00,12834.2225,13082.279700000001,248.0572,248.0572,0.0,0.0
2025-08-24,18:00-24:00,28833.088699999993,28833.175099999993,0.08639999999996917,0.08639999999996917,0.0,0.0
2025-08-25,0:00-6:00,29433.614599999997,29433.614599999997,0.0,0.0,0.0,0.0
2025-08-25,6:00-12:00,11127.5614,11127.5614,0.0,0.0,0.0,0.0
2025-08-25,12:00-18:00,23473.897799999995,23473.897799999995,0.0,0.0,0.0,0.0
2025-08-25,18:00-24:00,28842.626799999995,28842.69359999999,0.06680000000000064,0.06680000000000064,0.0,0.0
2025-08-26,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-26,6:00-12:00,339.5692,636.446,296.8768,296.8768,0.0,164.1177
2025-08-26,12:00-18:00,12878.437200000002,14223.897500000001,1345.4603000000002,1345.4603000000002,0.0,0.0
2025-08-26,18:00-24:00,28936.662899999996,28936.662899999996,0.0,0.0,0.0,0.0
2025-08-27,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-27,6:00-12:00,3482.0413,6386.5295,2904.4882,2904.4882,0.0,0.0
2025-08-27,12:00-18:00,12072.115700000002,14180.3711,2108.2554,2108.2554,0.0,0.0
2025-08-27,18:00-24:00,28608.203299999994,28608.203299999994,0.0,0.0,0.0,0.0
2025-08-28,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-08-28,6:00-12:00,3113.6373000000003,5023.476,1909.8386999999998,1909.8386999999998,0.0,855.2841
2025-08-28,12:00-18:00,11465.904900000001,13814.232,2348.3271,2348.3271,0.0,0.0
2025-08-28,18:00-24:00,28011.852599999995,28466.505299999993,454.65270000000004,454.65270000000004,0.0,0.0
2025-08-29,0:00-6:00,19325.774999999998,19325.774999999998,0.0,0.0,0.0,0.0
2025-08-29,6:00-12:00,0.0,0.0,0.0,0.0,0.0,134.4326
2025-08-29,12:00-18:00,5478.2259,5478.2259,0.0,0.0,0.0,0.0
2025-08-29,18:00-24:00,19996.328699999995,19996.328699999995,0.0,0.0,0.0,0.0
2025-08-30,0:00-6:00,17640.7565,17640.7565,0.0,0.0,0.0,0.0
2025-08-30,6:00-12:00,0.0,0.0,0.0,0.0,0.0,16.6124
2025-08-30,12:00-18:00,5034.5519,5034.5519,0.0,0.0,0.0,0.0
